???q?N??,???q?W??,"???~???J","???~????","???~???Q?]???l?^","?????{?P?f?]?l?^?q","?w???{?P?f?]?l?^?q","???~???Q?]???l?^?b?B","???~?O??","???L???q?ζO?l?b?B","???~?Q?q?]?l???^","???~?~???J?Τ??X","?|?e?b?Q?]?b?l?^","?ұo?|?O?Ρ]?Q?q?^","?~?????~???쥻?��b?Q?]?b?l?^","???~?????l?q","?X?֫e?D?ݦ@?P???????v?l?q","???��b?Q?]?b?l?^","???L???X?l?q?]?b?B?^","?X?֫e?D?ݦ@?P???????v???X?l?q?b?B","???��??X?l?q?`?B","?b?Q?]?b?l?^?k?ݩ??��??q?~?D","?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q","?b?Q?]?b?l?^?k?ݩ??D?????v?q","???X?l?q?`?B?k?ݩ??��??q?~?D","???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q","???X?l?q?`?B?k?ݩ??D?????v?q","?򥻨C?Ѭվl?]???^",
"2101","?n?????L",6651610.00,5841853.00,809757.00,--,--,809757.00,624812.00,29765.00,214710.00,-130496.00,84214.00,37389.00,46825.00,--,--,46825.00,399728.00,--,446553.00,46825.00,--,--,446553.00,--,--,0.06,
"2102","???׽??L",4345909.00,3347686.00,998223.00,--,--,998223.00,495421.00,--,502802.00,17097.00,519899.00,128320.00,391579.00,--,--,391579.00,130593.00,--,522172.00,391579.00,--,0.00,522172.00,--,0.00,0.95,
"2103","?x??",19277632.00,16466565.00,2811067.00,0.00,0.00,2811067.00,1191494.00,75304.00,1694877.00,43849.00,1738726.00,347049.00,1391677.00,0.00,--,1391677.00,382044.00,--,1773721.00,1189960.00,--,201717.00,1554945.00,--,218776.00,1.51,
"2104","????",11113414.00,9331705.00,1781709.00,--,--,1781709.00,825544.00,--,956165.00,-174649.00,781516.00,560706.00,220810.00,--,--,220810.00,198325.00,--,419135.00,279688.00,--,-58878.00,466663.00,--,-47528.00,0.52,
"2105","???s",65425440.00,49150582.00,16274858.00,--,--,16274858.00,6132722.00,--,10142136.00,1378942.00,11521078.00,2584819.00,8936259.00,--,--,8936259.00,2475658.00,--,11411917.00,8883068.00,--,53191.00,11416869.00,--,-4952.00,2.74,
"2106","?ؤj",14669129.00,10932991.00,3736138.00,--,--,3736138.00,1667421.00,--,2068717.00,81098.00,2149815.00,492244.00,1657571.00,--,--,1657571.00,643251.00,--,2300822.00,1657571.00,--,--,2300822.00,--,--,2.26,
"2107","?p??",2214780.00,878111.00,1336669.00,--,--,1336669.00,228442.00,--,1108227.00,91994.00,1200221.00,89782.00,1110439.00,--,--,1110439.00,120235.00,--,1230674.00,1110439.00,--,0.00,1230674.00,--,0.00,2.23,
"2108","?n?ҤƤu",4635488.00,3956409.00,679079.00,--,--,679079.00,425384.00,--,253695.00,33919.00,287614.00,44629.00,242985.00,--,--,242985.00,156275.00,--,399260.00,242513.00,--,472.00,399279.00,--,-19.00,0.61,
"2109","???׾???",3778610.00,3100884.00,677726.00,--,--,677726.00,437226.00,--,240500.00,7490.00,247990.00,54940.00,193050.00,--,--,193050.00,71319.00,--,264369.00,123785.00,--,69265.00,182413.00,--,81956.00,0.35,
"2114","?ʥû?",897138.00,591797.00,305341.00,--,--,305341.00,71955.00,--,233386.00,20198.00,253584.00,40544.00,213040.00,--,--,213040.00,165.00,--,213205.00,213040.00,--,--,213205.00,--,--,3.47,
"2201","?ζ??T??",41435665.00,34192577.00,7243088.00,--,17679.00,7260767.00,6396448.00,--,864319.00,2019222.00,2883541.00,596853.00,2286688.00,--,--,2286688.00,1378061.00,--,3664749.00,2008613.00,--,278075.00,3219086.00,--,445663.00,1.37,
"2204","???بT??",18618862.00,15769702.00,2849160.00,11587.00,--,2837573.00,2258916.00,--,578657.00,909501.00,1488158.00,161800.00,1326358.00,--,--,1326358.00,1405424.00,--,2731782.00,1270812.00,--,55546.00,2609508.00,--,122274.00,0.93,
"2206","?T???u?~",16669791.00,14160112.00,2509679.00,--,--,2509679.00,2599983.00,--,-90304.00,266804.00,176500.00,57865.00,118635.00,--,--,118635.00,380032.00,--,498667.00,140938.00,--,-22303.00,456295.00,--,42372.00,0.17,
"2207","?M???T??",72651999.00,63777124.00,8874875.00,27493.00,6920.00,8854302.00,5137987.00,--,3716315.00,1561686.00,5278001.00,1067175.00,4210826.00,--,--,4210826.00,212688.00,--,4423514.00,3772986.00,--,437840.00,3965926.00,--,457588.00,6.91,
"2208","?x??q",12288332.00,11725686.00,562646.00,--,--,562646.00,223225.00,--,339421.00,53167.00,392588.00,60183.00,332405.00,--,--,332405.00,--,--,332405.00,330087.00,--,2318.00,330087.00,--,2318.00,0.44,
"2227","?ζ??鲣",14445284.00,11997007.00,2448277.00,--,--,2448277.00,1715385.00,0.00,732892.00,2955172.00,3688064.00,628189.00,3059875.00,--,--,3059875.00,1042120.00,--,4101995.00,3059875.00,--,--,4101995.00,--,--,10.20,
"2228","?C??",1479319.00,1061741.00,417578.00,--,--,417578.00,217795.00,--,199783.00,32423.00,232206.00,68407.00,163799.00,--,--,163799.00,41020.00,--,204819.00,163799.00,--,--,204819.00,--,--,2.52,
"2231","????",696934.00,398163.00,298771.00,--,--,298771.00,119578.00,--,179193.00,18368.00,197561.00,26185.00,171376.00,--,--,171376.00,14938.00,--,186314.00,169494.00,--,1882.00,183600.00,--,2714.00,2.80,
"2301","???_????",96777679.00,82484009.00,14293670.00,--,--,14293670.00,9913777.00,--,4379893.00,814202.00,5194095.00,1076818.00,4117277.00,--,--,4117277.00,2422454.00,--,6539731.00,3816327.00,--,300950.00,6403962.00,--,135769.00,1.67,
"2302","?R??",304527.00,239415.00,65112.00,--,--,65112.00,80566.00,--,-15454.00,17776.00,2322.00,689.00,1633.00,--,--,1633.00,29461.00,--,31094.00,1633.00,--,0.00,31094.00,--,0.00,0.01,
"2303","?p?q",59686120.00,49017303.00,10668817.00,0.00,0.00,10668817.00,9194123.00,-31232.00,1443462.00,7879407.00,9322869.00,1171002.00,8151867.00,--,--,8151867.00,1892240.00,--,10044107.00,8404705.00,--,-252838.00,10279012.00,--,-234905.00,0.67,
"2305","???͹q??",346473.00,213320.00,133153.00,--,--,133153.00,192794.00,--,-59641.00,38946.00,-20695.00,7348.00,-28043.00,--,--,-28043.00,62825.00,--,34782.00,-23668.00,--,-4375.00,37126.00,--,-2344.00,-0.12,
"2308","?x?F?q",82274697.00,61381591.00,20893106.00,--,--,20893106.00,12031641.00,--,8861465.00,1336006.00,10197471.00,1410284.00,8787187.00,119628.00,--,8906815.00,2987241.00,--,11894056.00,8517395.00,--,389420.00,11044743.00,--,849313.00,3.51,
"2311","??????",98949641.00,80237173.00,18712468.00,--,--,18712468.00,9709925.00,--,9002543.00,-805874.00,8196669.00,1929543.00,6267126.00,--,--,6267126.00,3152542.00,--,9419668.00,6051044.00,--,216082.00,9080744.00,--,338924.00,0.81,
"2312","???_?q?l",24592027.00,22796334.00,1795693.00,--,--,1795693.00,801195.00,--,994498.00,-8439.00,986059.00,476562.00,509497.00,--,--,509497.00,-343876.00,--,165621.00,499987.00,--,9510.00,145024.00,--,20597.00,0.38,
"2313","?سq",13624328.00,11755474.00,1868854.00,--,--,1868854.00,844713.00,7119.00,1031260.00,-85346.00,945914.00,332008.00,613906.00,--,--,613906.00,457716.00,--,1071622.00,613906.00,--,--,1071622.00,--,--,0.51,
"2314","?x??????",3403814.00,3102071.00,301743.00,--,--,301743.00,704242.00,--,-402499.00,47280.00,-355219.00,11345.00,-366564.00,--,--,-366564.00,72228.00,--,-294336.00,-365930.00,--,-634.00,-293806.00,--,-530.00,-0.91,
"2316","?????q",2813681.00,2603911.00,209770.00,--,--,209770.00,228015.00,--,-18245.00,147933.00,129688.00,32778.00,96910.00,--,--,96910.00,233460.00,--,330370.00,96910.00,--,--,330370.00,--,--,0.31,
"2317","?E??",1704629448.00,1606783435.00,97846013.00,--,--,97846013.00,65336190.00,--,32509823.00,15631167.00,48140990.00,14860281.00,33280709.00,--,--,33280709.00,25591432.00,--,58872141.00,33330162.00,--,-49453.00,57518836.00,--,1353305.00,2.56,
"2321","?F?T",3645750.00,3326769.00,318981.00,--,--,318981.00,309667.00,--,9314.00,14693.00,24007.00,--,24007.00,--,--,24007.00,264.00,--,24271.00,16960.00,--,7047.00,17224.00,--,7047.00,0.06,
"2323","????",8161070.00,8101684.00,59386.00,--,--,59386.00,1119850.00,--,-1060464.00,-55382.00,-1115846.00,8712.00,-1124558.00,--,--,-1124558.00,282122.00,--,-842436.00,-1084268.00,--,-40290.00,-802146.00,--,-40290.00,-0.40,
"2324","???_?q??",334434927.00,320971322.00,13463605.00,--,--,13463605.00,9093291.00,--,4370314.00,-535318.00,3834996.00,985233.00,2849763.00,--,--,2849763.00,2265808.00,--,5115571.00,2750427.00,--,99336.00,4967921.00,--,147650.00,0.63,
"2325","???~",31420808.00,25728060.00,5692748.00,--,420.00,5693168.00,3159884.00,--,2533284.00,-588328.00,1944956.00,496610.00,1448346.00,--,--,1448346.00,1395841.00,--,2844187.00,1448346.00,--,0.00,2844187.00,--,0.00,0.47,
"2327","?ꥨ",12394232.00,9662508.00,2731724.00,--,--,2731724.00,1394070.00,--,1337654.00,-458897.00,878757.00,310785.00,567972.00,--,--,567972.00,1077884.00,--,1645856.00,565207.00,--,2765.00,1639888.00,--,5968.00,0.26,
"2328","?s?t",6518558.00,5857209.00,661349.00,--,--,661349.00,520908.00,--,140441.00,143218.00,283659.00,123320.00,160339.00,--,--,160339.00,214879.00,--,375218.00,98403.00,--,61936.00,331293.00,--,43925.00,0.19,
"2329","?خ??q?l",4487518.00,4161712.00,325806.00,0.00,3612.00,329418.00,478462.00,--,-149044.00,-34641.00,-183685.00,32978.00,-216663.00,-66611.00,--,-283274.00,23815.00,--,-259459.00,-291222.00,--,7948.00,-267407.00,--,7948.00,-0.36,
"2330","?x?n?q",288641316.00,151456246.00,137185070.00,0.00,6926.00,137191996.00,35168438.00,33533.00,102057091.00,3707502.00,105764593.00,14467547.00,91297046.00,--,--,91297046.00,11557718.00,--,102854764.00,91384601.00,--,-87555.00,102942434.00,--,-87670.00,3.52,
"2331","???^",29692660.00,27124892.00,2567768.00,--,--,2567768.00,1989531.00,--,578237.00,198267.00,776504.00,212623.00,563881.00,--,--,563881.00,348796.00,--,912677.00,625297.00,--,-61416.00,960599.00,--,-47922.00,0.53,
"2332","?ͰT????",14447034.00,10641079.00,3805955.00,--,--,3805955.00,3817260.00,--,-11305.00,70735.00,59430.00,32119.00,27311.00,--,--,27311.00,206303.00,--,233614.00,13110.00,--,14201.00,225350.00,--,8264.00,0.02,
"2337","????",9635798.00,9595662.00,40136.00,--,--,40136.00,4000090.00,--,-3959954.00,22804.00,-3937150.00,2089.00,-3939239.00,--,--,-3939239.00,2593.00,--,-3936646.00,-3908258.00,--,-30981.00,-3905811.00,--,-30835.00,-1.11,
"2338","???n",903643.00,762677.00,140966.00,--,--,140966.00,135523.00,--,5443.00,17265.00,22708.00,4158.00,18550.00,--,--,18550.00,-16428.00,--,2122.00,6024.00,--,12526.00,-1763.00,--,3885.00,0.02,
"2340","???U",3242237.00,2593284.00,648953.00,--,--,648953.00,451751.00,--,197202.00,42858.00,240060.00,39483.00,200577.00,--,--,200577.00,48264.00,--,248841.00,200576.00,--,1.00,248837.00,--,4.00,0.37,
"2342","?Z??",826363.00,1258184.00,-431821.00,--,--,-431821.00,149669.00,--,-581490.00,-138591.00,-720081.00,6348.00,-726429.00,--,--,-726429.00,234273.00,--,-492156.00,-723102.00,--,-3327.00,-488829.00,--,-3327.00,-1.94,
"2344","?ب??q",16520934.00,13206182.00,3314752.00,--,--,3314752.00,3055555.00,--,259197.00,-35888.00,223309.00,144328.00,78981.00,--,--,78981.00,1760276.00,--,1839257.00,8678.00,--,70303.00,1752250.00,--,87007.00,0.00,
"2345","????????",10979032.00,9185857.00,1793175.00,--,249.00,1793424.00,1607482.00,--,185942.00,141620.00,327562.00,63312.00,264250.00,--,--,264250.00,206636.00,--,470886.00,265173.00,--,-923.00,471668.00,--,-782.00,0.51,
"2347","?p?j????",152416596.00,147146298.00,5270298.00,--,--,5270298.00,3678901.00,--,1591397.00,1501935.00,3093332.00,477939.00,2615393.00,--,--,2615393.00,263131.00,--,2878524.00,2537266.00,--,78127.00,2874028.00,--,4496.00,1.60,
"2348","????",176096.00,77585.00,98511.00,--,--,98511.00,31843.00,--,66668.00,176.00,66844.00,0.00,66844.00,--,--,66844.00,0.00,--,66844.00,66844.00,--,--,66844.00,--,--,0.88,
"2349","???w????",7518405.00,7711211.00,-192806.00,--,--,-192806.00,986603.00,--,-1179409.00,-124283.00,-1303692.00,60919.00,-1364611.00,--,--,-1364611.00,338648.00,--,-1025963.00,-1306234.00,--,-58377.00,-996139.00,--,-29824.00,-0.51,
"2351","???w",4603483.00,3957015.00,646468.00,--,--,646468.00,353118.00,--,293350.00,22570.00,315920.00,66046.00,249874.00,--,--,249874.00,66926.00,--,316800.00,211689.00,--,38185.00,278615.00,--,38185.00,1.17,
"2352","?Υ@?F",56824652.00,51029846.00,5794806.00,--,--,5794806.00,5510261.00,0.00,284545.00,-72327.00,212218.00,189228.00,22990.00,--,--,22990.00,1492939.00,--,1515929.00,-271902.00,--,294892.00,1153213.00,--,362716.00,-0.14,
"2353","????",181350736.00,166040221.00,15310515.00,--,--,15310515.00,15970238.00,75156.00,-584567.00,501122.00,-83445.00,-254561.00,171116.00,--,--,171116.00,2051902.00,--,2223018.00,171061.00,--,55.00,2223140.00,--,-122.00,0.06,
"2354","?E??",37737247.00,32107188.00,5630059.00,--,--,5630059.00,2155209.00,--,3474850.00,553809.00,4028659.00,1012779.00,3015880.00,--,--,3015880.00,2455104.00,--,5470984.00,3029093.00,--,-13213.00,5480109.00,--,-9125.00,2.33,
"2355","?q?P",9359633.00,7866409.00,1493224.00,--,--,1493224.00,606898.00,--,886326.00,285395.00,1171721.00,273536.00,898185.00,--,--,898185.00,274976.00,--,1173161.00,875694.00,--,22491.00,1134972.00,--,38189.00,2.20,
"2356","?^?~?F",203992057.00,193902532.00,10089525.00,--,--,10089525.00,7169895.00,--,2919630.00,1648837.00,4568467.00,1381137.00,3187330.00,--,--,3187330.00,863357.00,--,4050687.00,3390750.00,--,-203420.00,4261788.00,--,-211101.00,0.95,
"2357","?غ?",213772771.00,185217354.00,28555417.00,--,--,28555417.00,19292175.00,--,9263242.00,3853711.00,13116953.00,2261216.00,10855737.00,--,--,10855737.00,4955675.00,--,15811412.00,10818581.00,--,37156.00,15770802.00,--,40610.00,14.37,
"2358","????",776696.00,777685.00,-989.00,--,--,-989.00,36113.00,--,-37102.00,-392.00,-37494.00,0.00,-37494.00,--,--,-37494.00,-13.00,--,-37507.00,-37494.00,--,--,-37507.00,--,--,-0.44,
"2359","??ù??",3029661.00,2596424.00,433237.00,--,--,433237.00,328999.00,--,104238.00,11957.00,116195.00,60327.00,55868.00,--,--,55868.00,158351.00,--,214219.00,49223.00,--,6645.00,198205.00,--,16014.00,0.26,
"2360","?P?Z?q?l",5054975.00,3086990.00,1967985.00,--,--,1967985.00,1307830.00,--,660155.00,102157.00,762312.00,120767.00,641545.00,--,--,641545.00,140844.00,--,782389.00,646864.00,--,-5319.00,786699.00,--,-4310.00,1.73,
"2361","?E?ͬ???",131108.00,100710.00,30398.00,0.00,0.00,30398.00,89258.00,--,-58860.00,54244.00,-4616.00,-94.00,-4522.00,--,--,-4522.00,-42661.00,--,-47183.00,-4522.00,--,0.00,-47183.00,--,0.00,-0.06,
"2362","?Ť?",8710314.00,5883241.00,2827073.00,--,--,2827073.00,1894229.00,--,932844.00,1644677.00,2577521.00,393388.00,2184133.00,--,--,2184133.00,906012.00,--,3090145.00,2184133.00,--,--,3090145.00,--,--,3.33,
"2363","???ά???",227953.00,190912.00,37041.00,--,--,37041.00,251058.00,--,-214017.00,810.00,-213207.00,24.00,-213231.00,--,--,-213231.00,902330.00,--,689099.00,-213231.00,--,0.00,689099.00,--,0.00,-0.35,
"2364","?ۭ??q??",404648.00,331431.00,73217.00,--,--,73217.00,195581.00,--,-122364.00,21725.00,-100639.00,176.00,-100815.00,--,--,-100815.00,11024.00,--,-89791.00,-100815.00,--,0.00,-89791.00,--,0.00,-0.54,
"2365","???ե??~",4211110.00,3441273.00,769837.00,--,--,769837.00,706186.00,--,63651.00,36885.00,100536.00,23530.00,77006.00,--,--,77006.00,80799.00,--,157805.00,68543.00,--,8463.00,149037.00,--,8768.00,0.24,
"2367","????",6387084.00,5712903.00,674181.00,--,--,674181.00,691099.00,--,-16918.00,214312.00,197394.00,437.00,196957.00,--,--,196957.00,86298.00,--,283255.00,183465.00,--,13492.00,267369.00,--,15886.00,0.32,
"2368","?����q",8193342.00,7846769.00,346573.00,--,--,346573.00,789073.00,-48275.00,-490775.00,-7444.00,-498219.00,61718.00,-559937.00,--,--,-559937.00,115471.00,--,-444466.00,-559937.00,--,--,-444466.00,--,--,-1.01,
"2369","?٥?",3034736.00,2575969.00,458767.00,--,--,458767.00,255698.00,--,203069.00,24206.00,227275.00,27760.00,199515.00,--,--,199515.00,31133.00,--,230648.00,202775.00,--,-3260.00,233908.00,--,-3260.00,0.54,
"2371","?j?P",54084348.00,49693574.00,4390774.00,--,--,4390774.00,7503215.00,--,-3112441.00,-1504627.00,-4617068.00,285359.00,-4902427.00,--,--,-4902427.00,1059984.00,--,-3842443.00,-1456484.00,--,-3445943.00,-1186249.00,--,-2656194.00,-0.63,
"2373","?_????",5140398.00,2824402.00,2315996.00,7544.00,--,2308452.00,1930265.00,--,378187.00,337946.00,716133.00,67346.00,648787.00,--,--,648787.00,242309.00,--,891096.00,609787.00,--,39000.00,832502.00,--,58594.00,2.00,
"2374","?ί?",13679869.00,12537224.00,1142645.00,--,--,1142645.00,951995.00,--,190650.00,38997.00,229647.00,65962.00,163685.00,--,--,163685.00,140233.00,--,303918.00,206486.00,--,-42801.00,346167.00,--,-42249.00,0.46,
"2375","???_",912139.00,764298.00,147841.00,--,--,147841.00,119253.00,--,28588.00,85965.00,114553.00,8518.00,106035.00,--,--,106035.00,64662.00,--,170697.00,106035.00,--,--,170697.00,--,--,0.55,
"2376","?޹?",23944903.00,19521934.00,4422969.00,--,--,4422969.00,3604701.00,--,818268.00,453819.00,1272087.00,209257.00,1062830.00,--,--,1062830.00,264293.00,--,1327123.00,1061178.00,--,1652.00,1325471.00,--,1652.00,1.69,
"2377","?L?P????",32683752.00,28469948.00,4213804.00,--,--,4213804.00,3223382.00,--,990422.00,184343.00,1174765.00,324739.00,850026.00,--,--,850026.00,280780.00,--,1130806.00,846741.00,--,3285.00,1127521.00,--,3285.00,1.00,
"2379","???R",13699850.00,7692980.00,6006870.00,--,--,6006870.00,4673440.00,3696.00,1337126.00,330118.00,1667244.00,158089.00,1509155.00,--,--,1509155.00,477222.00,--,1986377.00,1509180.00,--,-25.00,1986402.00,--,-25.00,3.03,
"2380","?i?????K",1272925.00,988164.00,284761.00,--,--,284761.00,508685.00,--,-223924.00,23002.00,-200922.00,-16111.00,-184811.00,--,--,-184811.00,77227.00,--,-107584.00,-184811.00,--,0.00,-107584.00,--,0.00,-0.85,
"2382","?s?F",388519549.00,371587960.00,16931589.00,394.00,490.00,16931685.00,11592170.00,--,5339515.00,6291689.00,11631204.00,2904316.00,8726888.00,--,--,8726888.00,-35043.00,--,8691845.00,8477252.00,--,249636.00,8543171.00,--,148674.00,2.21,
"2383","?x???q?l",8260663.00,6982803.00,1277860.00,--,--,1277860.00,755215.00,--,522645.00,-17306.00,505339.00,122555.00,382784.00,--,--,382784.00,208541.00,--,591325.00,381833.00,--,951.00,589651.00,--,1674.00,1.23,
"2384","?ӵج???",36086998.00,37530469.00,-1443471.00,--,--,-1443471.00,2006876.00,--,-3450347.00,59806.00,-3390541.00,43178.00,-3433719.00,--,--,-3433719.00,1279410.00,--,-2154309.00,-3439968.00,--,6249.00,-2160287.00,--,5978.00,-1.86,
"2385","?s???q?l",35177486.00,30006951.00,5170535.00,--,--,5170535.00,3229004.00,--,1941531.00,480947.00,2422478.00,453381.00,1969097.00,--,--,1969097.00,1409537.00,--,3378634.00,1840841.00,--,128256.00,3310381.00,--,68253.00,2.85,
"2387","?뤸?q??",5628228.00,4935499.00,692729.00,--,--,692729.00,475062.00,--,217667.00,-65266.00,152401.00,51960.00,100441.00,--,--,100441.00,378633.00,--,479074.00,95420.00,--,5021.00,437552.00,--,41522.00,0.27,
"2388","?²??q?l",2458008.00,1624347.00,833661.00,--,--,833661.00,2268597.00,--,-1434936.00,431005.00,-1003931.00,33373.00,-1037304.00,--,--,-1037304.00,57911.00,--,-979393.00,-1034785.00,--,-2519.00,-976874.00,--,-2519.00,-2.10,
"2390","????",444981.00,318908.00,126073.00,--,--,126073.00,187155.00,--,-61082.00,113764.00,52682.00,14224.00,38458.00,--,--,38458.00,35749.00,--,74207.00,37397.00,--,1061.00,77757.00,--,-3550.00,0.17,
"2392","???Q",47189191.00,42388919.00,4800272.00,--,--,4800272.00,4125660.00,--,674612.00,414416.00,1089028.00,297916.00,791112.00,--,--,791112.00,1159748.00,--,1950860.00,795050.00,--,-3938.00,1935099.00,--,15761.00,1.61,
"2393","?????q?l",10959085.00,8263673.00,2695412.00,--,--,2695412.00,1778937.00,--,916475.00,-43507.00,872968.00,247720.00,625248.00,--,--,625248.00,409281.00,--,1034529.00,605994.00,--,19254.00,973693.00,--,60836.00,1.45,
"2395","????",14438224.00,8477310.00,5960914.00,--,--,5960914.00,3700758.00,--,2260156.00,229469.00,2489625.00,496616.00,1993009.00,--,--,1993009.00,-63005.00,--,1930004.00,1978960.00,--,14049.00,1915081.00,--,14923.00,3.50,
"2397","?ͳq???T",1097665.00,767639.00,330026.00,--,--,330026.00,214325.00,--,115701.00,39385.00,155086.00,27618.00,127468.00,--,--,127468.00,-8358.00,--,119110.00,127468.00,--,0.00,119110.00,--,0.00,1.11,
"2399","?M??",2311242.00,2077892.00,233350.00,--,--,233350.00,184456.00,--,48894.00,66067.00,114961.00,30024.00,84937.00,--,--,84937.00,-3040.00,--,81897.00,84937.00,--,--,81897.00,--,--,0.48,
"2401","?⶧????",4116494.00,2476330.00,1640164.00,--,--,1640164.00,1704165.00,--,-64001.00,172916.00,108915.00,4596.00,104319.00,--,--,104319.00,141783.00,--,246102.00,46333.00,--,57986.00,171606.00,--,74496.00,0.08,
"2402","?ݹŬ???",4279182.00,3674114.00,605068.00,--,--,605068.00,415787.00,--,189281.00,16549.00,205830.00,47949.00,157881.00,--,--,157881.00,222369.00,--,380250.00,157881.00,--,--,380250.00,--,--,0.48,
"2404","?~??",6298384.00,5426469.00,871915.00,--,--,871915.00,282122.00,--,589793.00,66658.00,656451.00,118970.00,537481.00,--,--,537481.00,48558.00,--,586039.00,535007.00,--,2474.00,583565.00,--,2474.00,2.25,
"2405","?E??",7118718.00,6190074.00,928644.00,--,--,928644.00,700365.00,143.00,228422.00,-7520.00,220902.00,23952.00,196950.00,--,--,196950.00,73261.00,--,270211.00,199445.00,--,-2495.00,272651.00,--,-2440.00,0.59,
"2406","???Ӭ???",4095120.00,3787705.00,307415.00,--,--,307415.00,278489.00,--,28926.00,-21732.00,7194.00,33038.00,-25844.00,--,--,-25844.00,7514.00,--,-18330.00,-147398.00,--,121554.00,-141191.00,--,122861.00,-0.50,
"2408","?n?Ȭ?",23080753.00,19042804.00,4037949.00,--,--,4037949.00,1661249.00,--,2376700.00,-172708.00,2203992.00,6780.00,2197212.00,--,--,2197212.00,9643.00,--,2206855.00,2201991.00,--,-4779.00,2211634.00,--,-4779.00,0.09,
"2409","?͹F",206579013.00,190516217.00,16062796.00,--,--,16062796.00,12219109.00,--,3843687.00,-2903849.00,939838.00,277949.00,661889.00,--,--,661889.00,2396185.00,--,3058074.00,750033.00,--,-88144.00,2758138.00,--,299936.00,0.08,
"2412","???عq",112454949.00,72729744.00,39725205.00,--,--,39725205.00,15812750.00,-12171.00,23900284.00,702586.00,24602870.00,4102241.00,20500629.00,--,--,20500629.00,-279694.00,--,20220935.00,19836066.00,--,664563.00,19532409.00,--,688526.00,2.56,
"2413","????",2048915.00,1798773.00,250142.00,--,--,250142.00,292137.00,--,-41995.00,55896.00,13901.00,12454.00,1447.00,--,--,1447.00,80124.00,--,81571.00,2515.00,--,-1068.00,82639.00,--,-1068.00,0.02,
"2414","???޹q??",6625072.00,6027005.00,598067.00,--,--,598067.00,527501.00,--,70566.00,7378.00,77944.00,14289.00,63655.00,--,--,63655.00,7020.00,--,70675.00,66386.00,--,-2731.00,70500.00,--,175.00,0.41,
"2415","???s",873106.00,696425.00,176681.00,--,--,176681.00,145092.00,14048.00,45637.00,-3198.00,42439.00,16928.00,25511.00,--,--,25511.00,56226.00,--,81737.00,31005.00,--,-5494.00,81294.00,--,443.00,0.36,
"2417","????",537116.00,318996.00,218120.00,--,--,218120.00,313478.00,--,-95358.00,25659.00,-69699.00,15148.00,-84847.00,--,--,-84847.00,5590.00,--,-79257.00,-84847.00,--,--,-79257.00,--,0.00,-0.41,
"2419","???a",3506580.00,2684566.00,822014.00,--,--,822014.00,652682.00,--,169332.00,38938.00,208270.00,54756.00,153514.00,--,--,153514.00,10303.00,--,163817.00,138075.00,--,15439.00,148378.00,--,15439.00,0.65,
"2420","?s??",1722794.00,1166485.00,556309.00,--,--,556309.00,330994.00,--,225315.00,59700.00,285015.00,53167.00,231848.00,--,--,231848.00,3469.00,--,235317.00,230167.00,--,1681.00,233636.00,--,1681.00,1.51,
"2421","?طǹq??",3789301.00,2986917.00,802384.00,--,--,802384.00,688364.00,--,114020.00,35267.00,149287.00,44134.00,105153.00,--,--,105153.00,102725.00,--,207878.00,103919.00,--,1234.00,204723.00,--,3155.00,0.41,
"2423","?T?n",992430.00,540707.00,451723.00,--,--,451723.00,405101.00,--,46622.00,58591.00,105213.00,10863.00,94350.00,--,--,94350.00,36680.00,--,131030.00,96026.00,--,-1676.00,132409.00,--,-1379.00,0.78,
"2424","???عq?l",124377.00,82104.00,42273.00,--,--,42273.00,14691.00,--,27582.00,839.00,28421.00,0.00,28421.00,--,--,28421.00,3610.00,--,32031.00,28421.00,--,--,32031.00,--,--,0.95,
"2425","?ӱ?",2570654.00,2379314.00,191340.00,--,--,191340.00,42065.00,--,149275.00,20556.00,169831.00,1720.00,168111.00,--,--,168111.00,15212.00,--,183323.00,168111.00,--,--,183323.00,--,--,1.80,
